driver_id: DRV00001, month: 2022-01-01, trips_completed: 26, total_miles: 36620, total_revenue: 79141.59, average_mpg: 6.61, total_fuel_gallons: 5574.7, on_time_delivery_rate: 0.385, average_idle_hours: 8.2
driver_id: DRV00001, month: 2024-02-01, trips_completed: 15, total_miles: 25006, total_revenue: 53929.55, average_mpg: 6.51, total_fuel_gallons: 3922.4, on_time_delivery_rate: 0.4, average_idle_hours: 6.8
driver_id: DRV00001, month: 2024-03-01, trips_completed: 27, total_miles: 36821, total_revenue: 77435.61, average_mpg: 6.4, total_fuel_gallons: 5817.9, on_time_delivery_rate: 0.333, average_idle_hours: 6.9
driver_id: DRV00001, month: 2024-04-01, trips_completed: 17, total_miles: 25192, total_revenue: 50274.69, average_mpg: 6.32, total_fuel_gallons: 3967.3, on_time_delivery_rate: 0.529, average_idle_hours: 7.0
driver_id: DRV00001, month: 2024-05-01, trips_completed: 23, total_miles: 36131, total_revenue: 75314.62, average_mpg: 6.61, total_fuel_gallons: 5454.6, on_time_delivery_rate: 0.609, average_idle_hours: 6.4
driver_id: DRV00001, month: 2024-06-01, trips_completed: 19, total_miles: 29615, total_revenue: 58603.31, average_mpg: 6.86, total_fuel_gallons: 4296.5, on_time_delivery_rate: 0.526, average_idle_hours: 7.2
driver_id: DRV00001, month: 2024-07-01, trips_completed: 22, total_miles: 34260, total_revenue: 74397.86, average_mpg: 6.75, total_fuel_gallons: 5192.0, on_time_delivery_rate: 0.636, average_idle_hours: 6.3
driver_id: DRV00001, month: 2024-08-01, trips_completed: 12, total_miles: 16488, total_revenue: 38977.62, average_mpg: 6.39, total_fuel_gallons: 2618.2, on_time_delivery_rate: 0.417, average_idle_hours: 8.2
driver_id: DRV00001, month: 2024-09-01, trips_completed: 14, total_miles: 13838, total_revenue: 26526.61, average_mpg: 6.48, total_fuel_gallons: 2167.3, on_time_delivery_rate: 0.429, average_idle_hours: 7.5
driver_id: DRV00001, month: 2024-10-01, trips_completed: 19, total_miles: 26301, total_revenue: 57856.54, average_mpg: 6.62, total_fuel_gallons: 3996.9, on_time_delivery_rate: 0.526, average_idle_hours: 7.6
driver_id: DRV00001, month: 2024-11-01, trips_completed: 18, total_miles: 22320, total_revenue: 51436.61, average_mpg: 6.35, total_fuel_gallons: 3563.1, on_time_delivery_rate: 0.556, average_idle_hours: 7.3
driver_id: DRV00001, month: 2024-12-01, trips_completed: 5, total_miles: 12031, total_revenue: 22559.21, average_mpg: 7.0, total_fuel_gallons: 1716.9, on_time_delivery_rate: 0.2, average_idle_hours: 8.1
driver_id: DRV00002, month: 2022-01-01, trips_completed: 17, total_miles: 20662, total_revenue: 46531.02, average_mpg: 6.41, total_fuel_gallons: 3361.4, on_time_delivery_rate: 0.471, average_idle_hours: 6.7
driver_id: DRV00002, month: 2022-02-01, trips_completed: 21, total_miles: 30205, total_revenue: 66503.01, average_mpg: 6.35, total_fuel_gallons: 4887.8, on_time_delivery_rate: 0.476, average_idle_hours: 7.2
driver_id: DRV00002, month: 2022-03-01, trips_completed: 25, total_miles: 41306, total_revenue: 90097.62, average_mpg: 6.47, total_fuel_gallons: 6438.9, on_time_delivery_rate: 0.28, average_idle_hours: 7.6
driver_id: DRV00002, month: 2022-04-01, trips_completed: 14, total_miles: 23754, total_revenue: 57494.21, average_mpg: 6.71, total_fuel_gallons: 3569.3, on_time_delivery_rate: 0.643, average_idle_hours: 7.8
driver_id: DRV00002, month: 2022-05-01, trips_completed: 17, total_miles: 15562, total_revenue: 34853.67, average_mpg: 6.45, total_fuel_gallons: 2416.0, on_time_delivery_rate: 0.529, average_idle_hours: 8.5
driver_id: DRV00002, month: 2022-06-01, trips_completed: 19, total_miles: 21552, total_revenue: 43571.05, average_mpg: 6.23, total_fuel_gallons: 3461.7, on_time_delivery_rate: 0.526, average_idle_hours: 7.5
driver_id: DRV00002, month: 2022-07-01, trips_completed: 18, total_miles: 26283, total_revenue: 55906.29, average_mpg: 6.79, total_fuel_gallons: 3926.3, on_time_delivery_rate: 0.389, average_idle_hours: 6.5
driver_id: DRV00002, month: 2022-08-01, trips_completed: 24, total_miles: 28940, total_revenue: 68562.52, average_mpg: 6.42, total_fuel_gallons: 4516.8, on_time_delivery_rate: 0.583, average_idle_hours: 7.6
driver_id: DRV00002, month: 2022-09-01, trips_completed: 12, total_miles: 16681, total_revenue: 40369.83, average_mpg: 7.01, total_fuel_gallons: 2351.0, on_time_delivery_rate: 0.583, average_idle_hours: 6.7
driver_id: DRV00002, month: 2022-10-01, trips_completed: 21, total_miles: 28784, total_revenue: 66240.28, average_mpg: 6.57, total_fuel_gallons: 4400.6, on_time_delivery_rate: 0.381, average_idle_hours: 6.5
driver_id: DRV00002, month: 2022-11-01, trips_completed: 12, total_miles: 20269, total_revenue: 48935.04, average_mpg: 6.39, total_fuel_gallons: 3180.9, on_time_delivery_rate: 0.583, average_idle_hours: 7.7
driver_id: DRV00002, month: 2022-12-01, trips_completed: 16, total_miles: 23807, total_revenue: 54110.29, average_mpg: 6.42, total_fuel_gallons: 3761.5, on_time_delivery_rate: 0.438, average_idle_hours: 6.3
driver_id: DRV00002, month: 2023-01-01, trips_completed: 26, total_miles: 34745, total_revenue: 73042.32, average_mpg: 6.54, total_fuel_gallons: 5347.7, on_time_delivery_rate: 0.423, average_idle_hours: 7.2
driver_id: DRV00002, month: 2023-02-01, trips_completed: 12, total_miles: 11271, total_revenue: 24298.34, average_mpg: 6.51, total_fuel_gallons: 1733.4, on_time_delivery_rate: 0.167, average_idle_hours: 7.6
driver_id: DRV00002, month: 2023-03-01, trips_completed: 17, total_miles: 26229, total_revenue: 59592.12, average_mpg: 6.36, total_fuel_gallons: 4219.8, on_time_delivery_rate: 0.412, average_idle_hours: 7.2
driver_id: DRV00002, month: 2023-04-01, trips_completed: 17, total_miles: 22020, total_revenue: 47419.59, average_mpg: 6.55, total_fuel_gallons: 3365.5, on_time_delivery_rate: 0.588, average_idle_hours: 6.5
driver_id: DRV00002, month: 2023-05-01, trips_completed: 21, total_miles: 29881, total_revenue: 58427.21, average_mpg: 6.5, total_fuel_gallons: 4646.6, on_time_delivery_rate: 0.429, average_idle_hours: 7.1
driver_id: DRV00002, month: 2023-06-01, trips_completed: 17, total_miles: 28383, total_revenue: 57375.17, average_mpg: 6.45, total_fuel_gallons: 4456.4, on_time_delivery_rate: 0.412, average_idle_hours: 7.4
driver_id: DRV00002, month: 2023-07-01, trips_completed: 19, total_miles: 30581, total_revenue: 67743.36, average_mpg: 6.36, total_fuel_gallons: 4823.1, on_time_delivery_rate: 0.684, average_idle_hours: 6.7
driver_id: DRV00002, month: 2023-08-01, trips_completed: 18, total_miles: 26499, total_revenue: 57555.28, average_mpg: 6.52, total_fuel_gallons: 4144.1, on_time_delivery_rate: 0.556, average_idle_hours: 7.2
driver_id: DRV00002, month: 2023-09-01, trips_completed: 19, total_miles: 27792, total_revenue: 53829.75, average_mpg: 6.36, total_fuel_gallons: 4451.9, on_time_delivery_rate: 0.474, average_idle_hours: 6.3
driver_id: DRV00002, month: 2023-10-01, trips_completed: 22, total_miles: 38132, total_revenue: 89077.9, average_mpg: 6.22, total_fuel_gallons: 6158.7, on_time_delivery_rate: 0.318, average_idle_hours: 7.0
driver_id: DRV00002, month: 2023-11-01, trips_completed: 13, total_miles: 17276, total_revenue: 36515.89, average_mpg: 6.76, total_fuel_gallons: 2530.1, on_time_delivery_rate: 0.538, average_idle_hours: 7.3
driver_id: DRV00002, month: 2023-12-01, trips_completed: 19, total_miles: 34149, total_revenue: 82666.62, average_mpg: 6.48, total_fuel_gallons: 5319.9, on_time_delivery_rate: 0.579, average_idle_hours: 6.5
driver_id: DRV00002, month: 2024-01-01, trips_completed: 17, total_miles: 24126, total_revenue: 51538.93, average_mpg: 6.34, total_fuel_gallons: 3767.8, on_time_delivery_rate: 0.471, average_idle_hours: 6.0
driver_id: DRV00002, month: 2024-02-01, trips_completed: 21, total_miles: 34284, total_revenue: 70980.64, average_mpg: 6.67, total_fuel_gallons: 5102.6, on_time_delivery_rate: 0.524, average_idle_hours: 7.0
driver_id: DRV00002, month: 2024-03-01, trips_completed: 23, total_miles: 35945, total_revenue: 82267.56, average_mpg: 6.54, total_fuel_gallons: 5612.7, on_time_delivery_rate: 0.435, average_idle_hours: 7.4
driver_id: DRV00002, month: 2024-04-01, trips_completed: 13, total_miles: 16575, total_revenue: 33590.27, average_mpg: 6.59, total_fuel_gallons: 2546.2, on_time_delivery_rate: 0.615, average_idle_hours: 7.1
driver_id: DRV00002, month: 2024-05-01, trips_completed: 22, total_miles: 31972, total_revenue: 68833.32, average_mpg: 6.56, total_fuel_gallons: 4912.8, on_time_delivery_rate: 0.636, average_idle_hours: 8.1
driver_id: DRV00002, month: 2024-06-01, trips_completed: 23, total_miles: 30576, total_revenue: 71484.02, average_mpg: 6.42, total_fuel_gallons: 4792.2, on_time_delivery_rate: 0.13, average_idle_hours: 7.2
driver_id: DRV00002, month: 2024-07-01, trips_completed: 17, total_miles: 23816, total_revenue: 52840.18, average_mpg: 6.41, total_fuel_gallons: 3714.0, on_time_delivery_rate: 0.235, average_idle_hours: 6.5
driver_id: DRV00002, month: 2024-08-01, trips_completed: 20, total_miles: 22245, total_revenue: 48566.92, average_mpg: 6.62, total_fuel_gallons: 3354.2, on_time_delivery_rate: 0.35, average_idle_hours: 7.6
driver_id: DRV00002, month: 2024-09-01, trips_completed: 19, total_miles: 33327, total_revenue: 72301.58, average_mpg: 6.51, total_fuel_gallons: 5216.1, on_time_delivery_rate: 0.421, average_idle_hours: 6.3
driver_id: DRV00002, month: 2024-10-01, trips_completed: 12, total_miles: 13142, total_revenue: 25096.16, average_mpg: 6.68, total_fuel_gallons: 1902.8, on_time_delivery_rate: 0.667, average_idle_hours: 7.5
driver_id: DRV00002, month: 2024-11-01, trips_completed: 16, total_miles: 24940, total_revenue: 55906.29, average_mpg: 6.43, total_fuel_gallons: 3962.0, on_time_delivery_rate: 0.438, average_idle_hours: 7.6
driver_id: DRV00002, month: 2024-12-01, trips_completed: 23, total_miles: 27535, total_revenue: 59497.25, average_mpg: 6.58, total_fuel_gallons: 4247.9, on_time_delivery_rate: 0.478, average_idle_hours: 7.0
driver_id: DRV00003, month: 2022-01-01, trips_completed: 18, total_miles: 30348, total_revenue: 56159.2, average_mpg: 6.51, total_fuel_gallons: 4727.4, on_time_delivery_rate: 0.389, average_idle_hours: 7.1
driver_id: DRV00003, month: 2022-02-01, trips_completed: 16, total_miles: 19714, total_revenue: 42029.18, average_mpg: 6.31, total_fuel_gallons: 3147.6, on_time_delivery_rate: 0.25, average_idle_hours: 7.7
driver_id: DRV00003, month: 2022-03-01, trips_completed: 24, total_miles: 41699, total_revenue: 92042.26, average_mpg: 6.54, total_fuel_gallons: 6485.0, on_time_delivery_rate: 0.5, average_idle_hours: 7.1
driver_id: DRV00003, month: 2022-04-01, trips_completed: 19, total_miles: 30529, total_revenue: 61318.97, average_mpg: 6.4, total_fuel_gallons: 4788.6, on_time_delivery_rate: 0.368, average_idle_hours: 6.5
driver_id: DRV00003, month: 2022-05-01, trips_completed: 19, total_miles: 25441, total_revenue: 57944.75, average_mpg: 6.41, total_fuel_gallons: 3981.4, on_time_delivery_rate: 0.579, average_idle_hours: 7.1
driver_id: DRV00003, month: 2022-06-01, trips_completed: 17, total_miles: 25925, total_revenue: 61446.66, average_mpg: 6.5, total_fuel_gallons: 4035.4, on_time_delivery_rate: 0.353, average_idle_hours: 6.7
driver_id: DRV00003, month: 2022-07-01, trips_completed: 23, total_miles: 31212, total_revenue: 68986.36, average_mpg: 6.77, total_fuel_gallons: 4686.2, on_time_delivery_rate: 0.435, average_idle_hours: 7.5
driver_id: DRV00003, month: 2022-08-01, trips_completed: 16, total_miles: 22070, total_revenue: 47136.33, average_mpg: 6.44, total_fuel_gallons: 3410.6, on_time_delivery_rate: 0.375, average_idle_hours: 7.3
driver_id: DRV00003, month: 2022-09-01, trips_completed: 17, total_miles: 26166, total_revenue: 52823.54, average_mpg: 6.58, total_fuel_gallons: 4011.8, on_time_delivery_rate: 0.176, average_idle_hours: 7.1
driver_id: DRV00003, month: 2022-10-01, trips_completed: 19, total_miles: 28311, total_revenue: 61837.97, average_mpg: 6.5, total_fuel_gallons: 4423.9, on_time_delivery_rate: 0.474, average_idle_hours: 6.3
driver_id: DRV00003, month: 2022-11-01, trips_completed: 19, total_miles: 34196, total_revenue: 73564.05, average_mpg: 6.47, total_fuel_gallons: 5292.8, on_time_delivery_rate: 0.368, average_idle_hours: 8.8
driver_id: DRV00003, month: 2022-12-01, trips_completed: 21, total_miles: 28346, total_revenue: 66510.53, average_mpg: 6.52, total_fuel_gallons: 4398.4, on_time_delivery_rate: 0.476, average_idle_hours: 6.4
driver_id: DRV00003, month: 2023-01-01, trips_completed: 21, total_miles: 31027, total_revenue: 64371.74, average_mpg: 6.47, total_fuel_gallons: 4914.1, on_time_delivery_rate: 0.429, average_idle_hours: 6.4
driver_id: DRV00003, month: 2023-02-01, trips_completed: 25, total_miles: 36532, total_revenue: 77105.48, average_mpg: 6.51, total_fuel_gallons: 5621.2, on_time_delivery_rate: 0.48, average_idle_hours: 7.6
driver_id: DRV00003, month: 2023-03-01, trips_completed: 25, total_miles: 33699, total_revenue: 73001.32, average_mpg: 6.76, total_fuel_gallons: 4965.6, on_time_delivery_rate: 0.48, average_idle_hours: 5.9
driver_id: DRV00003, month: 2023-04-01, trips_completed: 24, total_miles: 36781, total_revenue: 79394.58, average_mpg: 6.56, total_fuel_gallons: 5606.1, on_time_delivery_rate: 0.375, average_idle_hours: 7.1
driver_id: DRV00003, month: 2023-05-01, trips_completed: 18, total_miles: 22131, total_revenue: 47256.71, average_mpg: 6.48, total_fuel_gallons: 3504.2, on_time_delivery_rate: 0.222, average_idle_hours: 5.8
driver_id: DRV00003, month: 2023-06-01, trips_completed: 21, total_miles: 26977, total_revenue: 56730.39, average_mpg: 6.43, total_fuel_gallons: 4219.3, on_time_delivery_rate: 0.619, average_idle_hours: 6.7
driver_id: DRV00003, month: 2023-07-01, trips_completed: 22, total_miles: 32889, total_revenue: 67379.16, average_mpg: 6.59, total_fuel_gallons: 5000.0, on_time_delivery_rate: 0.227, average_idle_hours: 7.5
driver_id: DRV00003, month: 2023-08-01, trips_completed: 18, total_miles: 28262, total_revenue: 57450.89, average_mpg: 6.54, total_fuel_gallons: 4325.1, on_time_delivery_rate: 0.722, average_idle_hours: 7.3
driver_id: DRV00003, month: 2023-09-01, trips_completed: 17, total_miles: 30267, total_revenue: 61036.69, average_mpg: 6.38, total_fuel_gallons: 4761.3, on_time_delivery_rate: 0.647, average_idle_hours: 6.8
driver_id: DRV00003, month: 2023-10-01, trips_completed: 20, total_miles: 32471, total_revenue: 73604.44, average_mpg: 6.69, total_fuel_gallons: 4878.4, on_time_delivery_rate: 0.55, average_idle_hours: 7.5
driver_id: DRV00003, month: 2023-11-01, trips_completed: 13, total_miles: 24084, total_revenue: 45235.01, average_mpg: 6.7, total_fuel_gallons: 3655.5, on_time_delivery_rate: 0.462, average_idle_hours: 5.9
driver_id: DRV00003, month: 2023-12-01, trips_completed: 25, total_miles: 32958, total_revenue: 66313.18, average_mpg: 6.59, total_fuel_gallons: 5101.9, on_time_delivery_rate: 0.6, average_idle_hours: 7.1
driver_id: DRV00003, month: 2024-01-01, trips_completed: 15, total_miles: 29027, total_revenue: 55474.99, average_mpg: 6.38, total_fuel_gallons: 4620.7, on_time_delivery_rate: 0.4, average_idle_hours: 7.4
driver_id: DRV00003, month: 2024-02-01, trips_completed: 17, total_miles: 23829, total_revenue: 52033.92, average_mpg: 6.59, total_fuel_gallons: 3719.6, on_time_delivery_rate: 0.824, average_idle_hours: 6.2
driver_id: DRV00003, month: 2024-03-01, trips_completed: 13, total_miles: 23946, total_revenue: 50357.71, average_mpg: 6.65, total_fuel_gallons: 3658.5, on_time_delivery_rate: 0.308, average_idle_hours: 5.2
driver_id: DRV00003, month: 2024-04-01, trips_completed: 18, total_miles: 21932, total_revenue: 47461.61, average_mpg: 6.7, total_fuel_gallons: 3276.9, on_time_delivery_rate: 0.444, average_idle_hours: 6.2
driver_id: DRV00003, month: 2024-05-01, trips_completed: 21, total_miles: 34917, total_revenue: 73607.55, average_mpg: 6.36, total_fuel_gallons: 5574.2, on_time_delivery_rate: 0.381, average_idle_hours: 7.0
driver_id: DRV00003, month: 2024-06-01, trips_completed: 20, total_miles: 27858, total_revenue: 60776.31, average_mpg: 6.57, total_fuel_gallons: 4280.6, on_time_delivery_rate: 0.3, average_idle_hours: 6.4
driver_id: DRV00003, month: 2024-07-01, trips_completed: 12, total_miles: 19643, total_revenue: 42888.42, average_mpg: 6.35, total_fuel_gallons: 3036.2, on_time_delivery_rate: 0.333, average_idle_hours: 5.4
driver_id: DRV00003, month: 2024-08-01, trips_completed: 15, total_miles: 19860, total_revenue: 41098.08, average_mpg: 6.38, total_fuel_gallons: 3139.7, on_time_delivery_rate: 0.6, average_idle_hours: 6.9
driver_id: DRV00003, month: 2024-09-01, trips_completed: 21, total_miles: 29353, total_revenue: 71046.17, average_mpg: 6.72, total_fuel_gallons: 4409.7, on_time_delivery_rate: 0.619, average_idle_hours: 6.9
driver_id: DRV00003, month: 2024-10-01, trips_completed: 14, total_miles: 19798, total_revenue: 37210.68, average_mpg: 6.78, total_fuel_gallons: 2944.4, on_time_delivery_rate: 0.643, average_idle_hours: 6.2
driver_id: DRV00003, month: 2024-11-01, trips_completed: 15, total_miles: 20087, total_revenue: 43927.83, average_mpg: 6.64, total_fuel_gallons: 3076.6, on_time_delivery_rate: 0.4, average_idle_hours: 6.3
driver_id: DRV00003, month: 2024-12-01, trips_completed: 19, total_miles: 27950, total_revenue: 60414.81, average_mpg: 6.65, total_fuel_gallons: 4218.9, on_time_delivery_rate: 0.421, average_idle_hours: 7.4
driver_id: DRV00004, month: 2022-01-01, trips_completed: 18, total_miles: 30923, total_revenue: 60405.56, average_mpg: 6.46, total_fuel_gallons: 4792.8, on_time_delivery_rate: 0.222, average_idle_hours: 6.5
driver_id: DRV00004, month: 2022-02-01, trips_completed: 13, total_miles: 13242, total_revenue: 27380.91, average_mpg: 6.55, total_fuel_gallons: 2054.0, on_time_delivery_rate: 0.308, average_idle_hours: 8.0
driver_id: DRV00004, month: 2022-03-01, trips_completed: 13, total_miles: 19765, total_revenue: 42002.18, average_mpg: 6.54, total_fuel_gallons: 3067.3, on_time_delivery_rate: 0.615, average_idle_hours: 6.7
driver_id: DRV00004, month: 2022-04-01, trips_completed: 24, total_miles: 40087, total_revenue: 84580.16, average_mpg: 6.7, total_fuel_gallons: 6096.6, on_time_delivery_rate: 0.583, average_idle_hours: 6.8
driver_id: DRV00004, month: 2022-05-01, trips_completed: 12, total_miles: 14291, total_revenue: 33118.41, average_mpg: 6.53, total_fuel_gallons: 2238.6, on_time_delivery_rate: 0.583, average_idle_hours: 8.1
driver_id: DRV00004, month: 2022-06-01, trips_completed: 23, total_miles: 35468, total_revenue: 77895.04, average_mpg: 6.78, total_fuel_gallons: 5307.7, on_time_delivery_rate: 0.435, average_idle_hours: 6.9
driver_id: DRV00004, month: 2022-07-01, trips_completed: 32, total_miles: 46186, total_revenue: 98176.32, average_mpg: 6.2, total_fuel_gallons: 7503.4, on_time_delivery_rate: 0.281, average_idle_hours: 6.6
driver_id: DRV00004, month: 2022-08-01, trips_completed: 25, total_miles: 38640, total_revenue: 82802.95, average_mpg: 6.59, total_fuel_gallons: 6037.9, on_time_delivery_rate: 0.36, average_idle_hours: 7.5
driver_id: DRV00004, month: 2022-09-01, trips_completed: 18, total_miles: 24375, total_revenue: 50300.66, average_mpg: 6.58, total_fuel_gallons: 3673.1, on_time_delivery_rate: 0.5, average_idle_hours: 6.1
driver_id: DRV00004, month: 2022-10-01, trips_completed: 23, total_miles: 34614, total_revenue: 74551.26, average_mpg: 6.5, total_fuel_gallons: 5264.0, on_time_delivery_rate: 0.261, average_idle_hours: 6.9
driver_id: DRV00004, month: 2022-11-01, trips_completed: 20, total_miles: 33749, total_revenue: 73988.31, average_mpg: 6.67, total_fuel_gallons: 5188.9, on_time_delivery_rate: 0.5, average_idle_hours: 5.9
driver_id: DRV00004, month: 2022-12-01, trips_completed: 16, total_miles: 23810, total_revenue: 54245.78, average_mpg: 6.52, total_fuel_gallons: 3703.2, on_time_delivery_rate: 0.312, average_idle_hours: 7.4
driver_id: DRV00004, month: 2023-01-01, trips_completed: 19, total_miles: 21930, total_revenue: 52982.66, average_mpg: 6.53, total_fuel_gallons: 3411.5, on_time_delivery_rate: 0.368, average_idle_hours: 7.0
driver_id: DRV00004, month: 2023-02-01, trips_completed: 19, total_miles: 31222, total_revenue: 68199.06, average_mpg: 6.46, total_fuel_gallons: 4803.1, on_time_delivery_rate: 0.316, average_idle_hours: 7.8
driver_id: DRV00004, month: 2023-03-01, trips_completed: 22, total_miles: 35225, total_revenue: 85107.77, average_mpg: 6.39, total_fuel_gallons: 5560.2, on_time_delivery_rate: 0.273, average_idle_hours: 7.6
driver_id: DRV00004, month: 2023-04-01, trips_completed: 14, total_miles: 24847, total_revenue: 53051.37, average_mpg: 6.41, total_fuel_gallons: 3900.3, on_time_delivery_rate: 0.429, average_idle_hours: 6.8
driver_id: DRV00004, month: 2023-05-01, trips_completed: 20, total_miles: 30328, total_revenue: 62313.89, average_mpg: 6.34, total_fuel_gallons: 4778.4, on_time_delivery_rate: 0.35, average_idle_hours: 7.5
driver_id: DRV00004, month: 2023-06-01, trips_completed: 25, total_miles: 31591, total_revenue: 67905.77, average_mpg: 6.68, total_fuel_gallons: 4789.5, on_time_delivery_rate: 0.44, average_idle_hours: 8.5
driver_id: DRV00004, month: 2023-07-01, trips_completed: 17, total_miles: 25839, total_revenue: 53080.75, average_mpg: 6.6, total_fuel_gallons: 3975.9, on_time_delivery_rate: 0.294, average_idle_hours: 6.8
driver_id: DRV00004, month: 2023-08-01, trips_completed: 15, total_miles: 27499, total_revenue: 58630.07, average_mpg: 6.75, total_fuel_gallons: 4033.5, on_time_delivery_rate: 0.467, average_idle_hours: 5.6
driver_id: DRV00004, month: 2023-09-01, trips_completed: 10, total_miles: 11978, total_revenue: 26290.26, average_mpg: 6.27, total_fuel_gallons: 1968.3, on_time_delivery_rate: 0.5, average_idle_hours: 8.1
