truck_id: TRK00001, month: 2022-01-01, trips_completed: 22, total_miles: 39269, total_revenue: 84792.02, average_mpg: 6.78, maintenance_events: 2, maintenance_cost: 4380.98, downtime_hours: 63.1, utilization_rate: 0.71
truck_id: TRK00001, month: 2022-12-01, trips_completed: 26, total_miles: 34882, total_revenue: 71982.89, average_mpg: 6.38, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.839
truck_id: TRK00001, month: 2023-01-01, trips_completed: 25, total_miles: 39588, total_revenue: 84543.89, average_mpg: 6.25, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.806
truck_id: TRK00001, month: 2023-02-01, trips_completed: 23, total_miles: 28620, total_revenue: 57588.15, average_mpg: 6.58, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.821
truck_id: TRK00001, month: 2023-03-01, trips_completed: 25, total_miles: 36717, total_revenue: 81060.18, average_mpg: 6.37, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.806
truck_id: TRK00001, month: 2023-04-01, trips_completed: 23, total_miles: 35740, total_revenue: 78165.77, average_mpg: 6.54, maintenance_events: 3, maintenance_cost: 6275.59, downtime_hours: 98.0, utilization_rate: 0.767
truck_id: TRK00001, month: 2023-05-01, trips_completed: 28, total_miles: 34020, total_revenue: 75571.8, average_mpg: 6.46, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.903
truck_id: TRK00001, month: 2023-06-01, trips_completed: 31, total_miles: 39469, total_revenue: 82425.94, average_mpg: 6.56, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.033
truck_id: TRK00001, month: 2023-07-01, trips_completed: 23, total_miles: 32251, total_revenue: 62874.89, average_mpg: 6.22, maintenance_events: 3, maintenance_cost: 7732.69, downtime_hours: 108.4, utilization_rate: 0.742
truck_id: TRK00001, month: 2023-08-01, trips_completed: 23, total_miles: 31928, total_revenue: 63571.27, average_mpg: 6.44, maintenance_events: 1, maintenance_cost: 2777.43, downtime_hours: 46.4, utilization_rate: 0.742
truck_id: TRK00001, month: 2023-09-01, trips_completed: 24, total_miles: 37859, total_revenue: 83909.21, average_mpg: 6.46, maintenance_events: 1, maintenance_cost: 3851.64, downtime_hours: 3.3, utilization_rate: 0.8
truck_id: TRK00001, month: 2023-10-01, trips_completed: 36, total_miles: 51677, total_revenue: 110826.94, average_mpg: 6.39, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.161
truck_id: TRK00001, month: 2023-11-01, trips_completed: 29, total_miles: 43564, total_revenue: 97542.87, average_mpg: 6.51, maintenance_events: 1, maintenance_cost: 366.3, downtime_hours: 27.8, utilization_rate: 0.967
truck_id: TRK00001, month: 2023-12-01, trips_completed: 25, total_miles: 30017, total_revenue: 63035.89, average_mpg: 6.48, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.806
truck_id: TRK00001, month: 2024-01-01, trips_completed: 26, total_miles: 35600, total_revenue: 73755.28, average_mpg: 6.53, maintenance_events: 1, maintenance_cost: 2770.74, downtime_hours: 6.2, utilization_rate: 0.839
truck_id: TRK00001, month: 2024-02-01, trips_completed: 19, total_miles: 31485, total_revenue: 70451.49, average_mpg: 6.45, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.655
truck_id: TRK00001, month: 2024-03-01, trips_completed: 34, total_miles: 47000, total_revenue: 99668.63, average_mpg: 6.4, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.097
truck_id: TRK00001, month: 2024-04-01, trips_completed: 27, total_miles: 28199, total_revenue: 60914.8, average_mpg: 6.79, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.9
truck_id: TRK00001, month: 2024-05-01, trips_completed: 31, total_miles: 47893, total_revenue: 107913.09, average_mpg: 6.64, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.0
truck_id: TRK00001, month: 2024-06-01, trips_completed: 21, total_miles: 26084, total_revenue: 59538.47, average_mpg: 6.62, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.7
truck_id: TRK00001, month: 2024-07-01, trips_completed: 27, total_miles: 29263, total_revenue: 56683.34, average_mpg: 6.53, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.871
truck_id: TRK00001, month: 2024-08-01, trips_completed: 26, total_miles: 35006, total_revenue: 74743.74, average_mpg: 6.49, maintenance_events: 1, maintenance_cost: 434.75, downtime_hours: 31.5, utilization_rate: 0.839
truck_id: TRK00001, month: 2024-09-01, trips_completed: 25, total_miles: 35545, total_revenue: 82185.36, average_mpg: 6.69, maintenance_events: 1, maintenance_cost: 4072.16, downtime_hours: 13.4, utilization_rate: 0.833
truck_id: TRK00001, month: 2024-10-01, trips_completed: 37, total_miles: 51146, total_revenue: 106657.86, average_mpg: 6.6, maintenance_events: 1, maintenance_cost: 2643.09, downtime_hours: 36.6, utilization_rate: 1.194
truck_id: TRK00001, month: 2024-11-01, trips_completed: 20, total_miles: 33025, total_revenue: 69796.7, average_mpg: 6.59, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.667
truck_id: TRK00001, month: 2024-12-01, trips_completed: 24, total_miles: 33462, total_revenue: 68156.63, average_mpg: 6.51, maintenance_events: 1, maintenance_cost: 3350.4, downtime_hours: 12.0, utilization_rate: 0.774
truck_id: TRK00002, month: 2022-01-01, trips_completed: 42, total_miles: 61156, total_revenue: 130767.57, average_mpg: 6.65, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.355
truck_id: TRK00002, month: 2022-02-01, trips_completed: 23, total_miles: 30647, total_revenue: 69273.33, average_mpg: 6.42, maintenance_events: 1, maintenance_cost: 1613.25, downtime_hours: 10.3, utilization_rate: 0.821
truck_id: TRK00002, month: 2022-03-01, trips_completed: 22, total_miles: 33594, total_revenue: 75977.97, average_mpg: 6.44, maintenance_events: 1, maintenance_cost: 2223.95, downtime_hours: 46.7, utilization_rate: 0.71
truck_id: TRK00002, month: 2022-04-01, trips_completed: 26, total_miles: 33536, total_revenue: 66089.72, average_mpg: 6.48, maintenance_events: 1, maintenance_cost: 3728.02, downtime_hours: 8.0, utilization_rate: 0.867
truck_id: TRK00002, month: 2022-05-01, trips_completed: 21, total_miles: 32650, total_revenue: 71220.61, average_mpg: 6.41, maintenance_events: 3, maintenance_cost: 7622.07, downtime_hours: 89.5, utilization_rate: 0.677
truck_id: TRK00002, month: 2022-06-01, trips_completed: 19, total_miles: 28286, total_revenue: 63345.54, average_mpg: 6.57, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.633
truck_id: TRK00002, month: 2022-07-01, trips_completed: 20, total_miles: 30834, total_revenue: 59881.91, average_mpg: 6.34, maintenance_events: 1, maintenance_cost: 2000.87, downtime_hours: 13.7, utilization_rate: 0.645
truck_id: TRK00002, month: 2022-08-01, trips_completed: 36, total_miles: 41510, total_revenue: 84492.83, average_mpg: 6.57, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.161
truck_id: TRK00002, month: 2022-09-01, trips_completed: 22, total_miles: 28038, total_revenue: 65368.34, average_mpg: 6.54, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.733
truck_id: TRK00002, month: 2022-10-01, trips_completed: 27, total_miles: 39770, total_revenue: 83855.05, average_mpg: 6.6, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.871
truck_id: TRK00002, month: 2022-11-01, trips_completed: 24, total_miles: 36504, total_revenue: 75385.02, average_mpg: 6.47, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.8
truck_id: TRK00002, month: 2022-12-01, trips_completed: 22, total_miles: 30830, total_revenue: 69982.18, average_mpg: 6.57, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.71
truck_id: TRK00002, month: 2023-01-01, trips_completed: 34, total_miles: 56129, total_revenue: 118397.72, average_mpg: 6.46, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.097
truck_id: TRK00002, month: 2023-02-01, trips_completed: 25, total_miles: 35364, total_revenue: 71911.69, average_mpg: 6.53, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.893
truck_id: TRK00002, month: 2023-03-01, trips_completed: 21, total_miles: 26654, total_revenue: 56009.13, average_mpg: 6.63, maintenance_events: 2, maintenance_cost: 731.97, downtime_hours: 52.0, utilization_rate: 0.677
truck_id: TRK00002, month: 2023-04-01, trips_completed: 32, total_miles: 52262, total_revenue: 116550.1, average_mpg: 6.46, maintenance_events: 1, maintenance_cost: 980.82, downtime_hours: 33.4, utilization_rate: 1.067
truck_id: TRK00002, month: 2023-05-01, trips_completed: 17, total_miles: 20344, total_revenue: 43464.45, average_mpg: 6.31, maintenance_events: 1, maintenance_cost: 2827.87, downtime_hours: 14.2, utilization_rate: 0.548
truck_id: TRK00002, month: 2023-06-01, trips_completed: 22, total_miles: 30900, total_revenue: 62063.12, average_mpg: 6.45, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.733
truck_id: TRK00002, month: 2023-07-01, trips_completed: 26, total_miles: 36539, total_revenue: 72646.32, average_mpg: 6.61, maintenance_events: 2, maintenance_cost: 3702.81, downtime_hours: 68.3, utilization_rate: 0.839
truck_id: TRK00002, month: 2023-08-01, trips_completed: 24, total_miles: 30655, total_revenue: 68059.97, average_mpg: 6.31, maintenance_events: 2, maintenance_cost: 6757.19, downtime_hours: 84.3, utilization_rate: 0.774
truck_id: TRK00002, month: 2023-09-01, trips_completed: 24, total_miles: 35441, total_revenue: 76262.33, average_mpg: 6.49, maintenance_events: 2, maintenance_cost: 3151.84, downtime_hours: 68.6, utilization_rate: 0.8
truck_id: TRK00002, month: 2023-10-01, trips_completed: 24, total_miles: 28484, total_revenue: 59974.85, average_mpg: 6.34, maintenance_events: 1, maintenance_cost: 1700.03, downtime_hours: 27.7, utilization_rate: 0.774
truck_id: TRK00002, month: 2023-11-01, trips_completed: 26, total_miles: 39962, total_revenue: 89083.48, average_mpg: 6.59, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.867
truck_id: TRK00002, month: 2023-12-01, trips_completed: 17, total_miles: 19618, total_revenue: 44586.15, average_mpg: 6.46, maintenance_events: 1, maintenance_cost: 1781.39, downtime_hours: 15.5, utilization_rate: 0.548
truck_id: TRK00002, month: 2024-01-01, trips_completed: 24, total_miles: 38067, total_revenue: 78469.8, average_mpg: 6.37, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.774
truck_id: TRK00002, month: 2024-02-01, trips_completed: 23, total_miles: 35659, total_revenue: 73738.14, average_mpg: 6.37, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.793
truck_id: TRK00002, month: 2024-03-01, trips_completed: 24, total_miles: 34957, total_revenue: 77231.58, average_mpg: 6.48, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.774
truck_id: TRK00002, month: 2024-04-01, trips_completed: 28, total_miles: 35800, total_revenue: 73440.4, average_mpg: 6.68, maintenance_events: 1, maintenance_cost: 2513.94, downtime_hours: 15.4, utilization_rate: 0.933
truck_id: TRK00002, month: 2024-05-01, trips_completed: 23, total_miles: 36048, total_revenue: 75950.57, average_mpg: 6.49, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.742
truck_id: TRK00002, month: 2024-06-01, trips_completed: 24, total_miles: 33994, total_revenue: 73204.73, average_mpg: 6.59, maintenance_events: 2, maintenance_cost: 5552.68, downtime_hours: 46.3, utilization_rate: 0.8
truck_id: TRK00002, month: 2024-07-01, trips_completed: 26, total_miles: 31219, total_revenue: 68058.08, average_mpg: 6.66, maintenance_events: 1, maintenance_cost: 1873.34, downtime_hours: 3.5, utilization_rate: 0.839
truck_id: TRK00002, month: 2024-08-01, trips_completed: 27, total_miles: 37770, total_revenue: 78359.28, average_mpg: 6.43, maintenance_events: 1, maintenance_cost: 1203.86, downtime_hours: 26.1, utilization_rate: 0.871
truck_id: TRK00002, month: 2024-09-01, trips_completed: 21, total_miles: 33552, total_revenue: 68864.64, average_mpg: 6.49, maintenance_events: 1, maintenance_cost: 857.26, downtime_hours: 31.3, utilization_rate: 0.7
truck_id: TRK00002, month: 2024-10-01, trips_completed: 27, total_miles: 43121, total_revenue: 92349.64, average_mpg: 6.62, maintenance_events: 1, maintenance_cost: 651.78, downtime_hours: 5.3, utilization_rate: 0.871
truck_id: TRK00002, month: 2024-11-01, trips_completed: 26, total_miles: 40747, total_revenue: 89458.61, average_mpg: 6.3, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.867
truck_id: TRK00002, month: 2024-12-01, trips_completed: 18, total_miles: 29931, total_revenue: 68587.01, average_mpg: 6.55, maintenance_events: 1, maintenance_cost: 3394.1, downtime_hours: 5.2, utilization_rate: 0.581
truck_id: TRK00004, month: 2022-01-01, trips_completed: 28, total_miles: 37927, total_revenue: 83370.5, average_mpg: 6.48, maintenance_events: 1, maintenance_cost: 3343.56, downtime_hours: 26.7, utilization_rate: 0.903
truck_id: TRK00004, month: 2022-02-01, trips_completed: 22, total_miles: 33460, total_revenue: 68948.67, average_mpg: 6.47, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.786
truck_id: TRK00004, month: 2022-03-01, trips_completed: 25, total_miles: 36185, total_revenue: 73593.26, average_mpg: 6.52, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.806
truck_id: TRK00004, month: 2022-04-01, trips_completed: 26, total_miles: 41107, total_revenue: 85010.17, average_mpg: 6.53, maintenance_events: 2, maintenance_cost: 1334.9, downtime_hours: 37.1, utilization_rate: 0.867
truck_id: TRK00004, month: 2022-05-01, trips_completed: 33, total_miles: 49633, total_revenue: 112198.71, average_mpg: 6.56, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.065
truck_id: TRK00004, month: 2022-06-01, trips_completed: 27, total_miles: 41404, total_revenue: 89945.6, average_mpg: 6.69, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.9
truck_id: TRK00004, month: 2022-07-01, trips_completed: 17, total_miles: 26110, total_revenue: 55064.82, average_mpg: 6.51, maintenance_events: 1, maintenance_cost: 572.32, downtime_hours: 21.9, utilization_rate: 0.548
truck_id: TRK00004, month: 2022-08-01, trips_completed: 31, total_miles: 32082, total_revenue: 69905.4, average_mpg: 6.49, maintenance_events: 2, maintenance_cost: 6535.65, downtime_hours: 25.5, utilization_rate: 1.0
truck_id: TRK00004, month: 2022-09-01, trips_completed: 30, total_miles: 47748, total_revenue: 101681.36, average_mpg: 6.35, maintenance_events: 1, maintenance_cost: 2480.51, downtime_hours: 27.5, utilization_rate: 1.0
truck_id: TRK00004, month: 2022-10-01, trips_completed: 28, total_miles: 40297, total_revenue: 90604.82, average_mpg: 6.63, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.903
truck_id: TRK00004, month: 2022-11-01, trips_completed: 25, total_miles: 40466, total_revenue: 92500.96, average_mpg: 6.48, maintenance_events: 2, maintenance_cost: 3289.81, downtime_hours: 39.6, utilization_rate: 0.833
truck_id: TRK00004, month: 2022-12-01, trips_completed: 33, total_miles: 46900, total_revenue: 96975.93, average_mpg: 6.5, maintenance_events: 1, maintenance_cost: 1650.3, downtime_hours: 43.1, utilization_rate: 1.065
truck_id: TRK00004, month: 2023-01-01, trips_completed: 28, total_miles: 34858, total_revenue: 73531.53, average_mpg: 6.36, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.903
truck_id: TRK00004, month: 2023-02-01, trips_completed: 21, total_miles: 31283, total_revenue: 74902.06, average_mpg: 6.45, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.75
truck_id: TRK00004, month: 2023-03-01, trips_completed: 26, total_miles: 39411, total_revenue: 81925.77, average_mpg: 6.63, maintenance_events: 1, maintenance_cost: 428.91, downtime_hours: 46.1, utilization_rate: 0.839
truck_id: TRK00004, month: 2023-04-01, trips_completed: 25, total_miles: 25716, total_revenue: 53697.34, average_mpg: 6.62, maintenance_events: 1, maintenance_cost: 2456.24, downtime_hours: 24.0, utilization_rate: 0.833
truck_id: TRK00004, month: 2023-05-01, trips_completed: 32, total_miles: 57422, total_revenue: 119488.44, average_mpg: 6.6, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.032
truck_id: TRK00004, month: 2023-06-01, trips_completed: 21, total_miles: 27965, total_revenue: 60210.6, average_mpg: 6.66, maintenance_events: 1, maintenance_cost: 2416.12, downtime_hours: 3.4, utilization_rate: 0.7
truck_id: TRK00004, month: 2023-07-01, trips_completed: 18, total_miles: 31344, total_revenue: 66184.76, average_mpg: 6.45, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.581
truck_id: TRK00004, month: 2023-08-01, trips_completed: 24, total_miles: 37373, total_revenue: 79622.51, average_mpg: 6.42, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.774
truck_id: TRK00004, month: 2023-09-01, trips_completed: 29, total_miles: 40920, total_revenue: 83425.25, average_mpg: 6.4, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.967
truck_id: TRK00004, month: 2023-10-01, trips_completed: 21, total_miles: 31620, total_revenue: 62674.82, average_mpg: 6.37, maintenance_events: 2, maintenance_cost: 4222.98, downtime_hours: 47.5, utilization_rate: 0.677
truck_id: TRK00004, month: 2023-11-01, trips_completed: 25, total_miles: 41778, total_revenue: 90194.95, average_mpg: 6.64, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.833
truck_id: TRK00004, month: 2023-12-01, trips_completed: 33, total_miles: 35696, total_revenue: 74330.29, average_mpg: 6.47, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.065
truck_id: TRK00004, month: 2024-01-01, trips_completed: 27, total_miles: 38413, total_revenue: 86241.35, average_mpg: 6.42, maintenance_events: 1, maintenance_cost: 1665.55, downtime_hours: 7.4, utilization_rate: 0.871
truck_id: TRK00004, month: 2024-02-01, trips_completed: 25, total_miles: 35218, total_revenue: 78506.22, average_mpg: 6.35, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.862
truck_id: TRK00004, month: 2024-03-01, trips_completed: 28, total_miles: 33520, total_revenue: 66860.27, average_mpg: 6.51, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.903
truck_id: TRK00004, month: 2024-04-01, trips_completed: 25, total_miles: 33327, total_revenue: 70535.88, average_mpg: 6.47, maintenance_events: 1, maintenance_cost: 716.3, downtime_hours: 38.7, utilization_rate: 0.833
truck_id: TRK00004, month: 2024-05-01, trips_completed: 25, total_miles: 28116, total_revenue: 65294.04, average_mpg: 6.35, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.806
truck_id: TRK00004, month: 2024-06-01, trips_completed: 25, total_miles: 33367, total_revenue: 71651.92, average_mpg: 6.6, maintenance_events: 1, maintenance_cost: 3278.64, downtime_hours: 37.5, utilization_rate: 0.833
truck_id: TRK00004, month: 2024-07-01, trips_completed: 25, total_miles: 26675, total_revenue: 56318.75, average_mpg: 6.37, maintenance_events: 2, maintenance_cost: 842.36, downtime_hours: 15.5, utilization_rate: 0.806
truck_id: TRK00004, month: 2024-08-01, trips_completed: 37, total_miles: 50168, total_revenue: 105034.44, average_mpg: 6.56, maintenance_events: 1, maintenance_cost: 2791.17, downtime_hours: 19.2, utilization_rate: 1.194
truck_id: TRK00004, month: 2024-09-01, trips_completed: 23, total_miles: 35262, total_revenue: 78224.24, average_mpg: 6.56, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.767
truck_id: TRK00004, month: 2024-10-01, trips_completed: 19, total_miles: 30988, total_revenue: 63573.36, average_mpg: 6.5, maintenance_events: 1, maintenance_cost: 536.5, downtime_hours: 22.5, utilization_rate: 0.613
truck_id: TRK00004, month: 2024-11-01, trips_completed: 22, total_miles: 31761, total_revenue: 72145.31, average_mpg: 6.41, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.733
truck_id: TRK00004, month: 2024-12-01, trips_completed: 20, total_miles: 24027, total_revenue: 49227.83, average_mpg: 6.57, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.645
truck_id: TRK00006, month: 2022-01-01, trips_completed: 26, total_miles: 32968, total_revenue: 69722.75, average_mpg: 6.5, maintenance_events: 4, maintenance_cost: 6221.44, downtime_hours: 80.6, utilization_rate: 0.839
truck_id: TRK00006, month: 2022-02-01, trips_completed: 21, total_miles: 25620, total_revenue: 53766.43, average_mpg: 6.37, maintenance_events: 1, maintenance_cost: 4054.27, downtime_hours: 36.9, utilization_rate: 0.75
truck_id: TRK00006, month: 2022-03-01, trips_completed: 15, total_miles: 20953, total_revenue: 44381.54, average_mpg: 6.44, maintenance_events: 1, maintenance_cost: 1555.95, downtime_hours: 6.6, utilization_rate: 0.484
truck_id: TRK00006, month: 2022-04-01, trips_completed: 16, total_miles: 23317, total_revenue: 53382.61, average_mpg: 6.8, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.533
truck_id: TRK00006, month: 2022-05-01, trips_completed: 33, total_miles: 49198, total_revenue: 108100.61, average_mpg: 6.51, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.065
truck_id: TRK00006, month: 2022-06-01, trips_completed: 23, total_miles: 35677, total_revenue: 82074.57, average_mpg: 6.53, maintenance_events: 1, maintenance_cost: 2078.65, downtime_hours: 13.3, utilization_rate: 0.767
truck_id: TRK00006, month: 2022-07-01, trips_completed: 20, total_miles: 26408, total_revenue: 56440.41, average_mpg: 6.39, maintenance_events: 1, maintenance_cost: 1402.01, downtime_hours: 35.5, utilization_rate: 0.645
truck_id: TRK00006, month: 2022-08-01, trips_completed: 28, total_miles: 35358, total_revenue: 76355.54, average_mpg: 6.49, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.903
truck_id: TRK00006, month: 2022-09-01, trips_completed: 27, total_miles: 34740, total_revenue: 72173.7, average_mpg: 6.45, maintenance_events: 1, maintenance_cost: 1757.36, downtime_hours: 15.4, utilization_rate: 0.9
truck_id: TRK00006, month: 2022-10-01, trips_completed: 17, total_miles: 28172, total_revenue: 66103.77, average_mpg: 6.58, maintenance_events: 1, maintenance_cost: 483.94, downtime_hours: 31.9, utilization_rate: 0.548
truck_id: TRK00006, month: 2022-11-01, trips_completed: 31, total_miles: 38048, total_revenue: 84779.36, average_mpg: 6.36, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 1.033
truck_id: TRK00006, month: 2022-12-01, trips_completed: 22, total_miles: 34618, total_revenue: 80719.68, average_mpg: 6.48, maintenance_events: 3, maintenance_cost: 6105.66, downtime_hours: 78.4, utilization_rate: 0.71
truck_id: TRK00006, month: 2023-01-01, trips_completed: 23, total_miles: 38492, total_revenue: 80052.28, average_mpg: 6.42, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.742
truck_id: TRK00006, month: 2023-02-01, trips_completed: 27, total_miles: 45731, total_revenue: 101620.27, average_mpg: 6.48, maintenance_events: 2, maintenance_cost: 2811.62, downtime_hours: 27.8, utilization_rate: 0.964
truck_id: TRK00006, month: 2023-03-01, trips_completed: 22, total_miles: 40334, total_revenue: 76866.06, average_mpg: 6.49, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.71
truck_id: TRK00006, month: 2023-04-01, trips_completed: 30, total_miles: 43599, total_revenue: 92722.74, average_mpg: 6.42, maintenance_events: 1, maintenance_cost: 1872.47, downtime_hours: 12.1, utilization_rate: 1.0
truck_id: TRK00006, month: 2023-05-01, trips_completed: 20, total_miles: 32047, total_revenue: 71277.54, average_mpg: 6.67, maintenance_events: 0, maintenance_cost: 0.0, downtime_hours: 0.0, utilization_rate: 0.645
truck_id: TRK00006, month: 2023-06-01, trips_completed: 22, total_miles: 34836, total_revenue: 71505.88, average_mpg: 6.54, maintenance_events: 1, maintenance_cost: 1264.1, downtime_hours: 18.2, utilization_rate: 0.733
